"","CUST_ID","AREA_CODE","MINUTES_CURR_MONTH","MINUTES_PREV_MONTH","MINUTES_3MONTHS_AGO","CUST_MOS","LONGDIST_FLAG","CALLWAITING_FLAG","NUM_LINES","VOICEMAIL_FLAG","MOBILE_PLAN","CONVERGENT_BILLING","GENDER","INCOME","PHONE_PLAN","EDUCATION","TOT_MINUTES_USAGE","CHURNER"
"737",416,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"738",417,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"739",418,10040,5678,3457,2156,14,1,1,1,1,1,"No","M","Low Income","National","Masters",11291,"no"
"740",419,21750,333,122,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",599,"yes"
"741",420,55166,550,100,1453,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",2103,"yes"
"742",421,36785,398,2452,4789,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",7639,"yes"
"743",422,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"744",1159,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"745",424,10040,9456,14325,12456,3,1,1,2,1,1,"Yes","F","Medium Income","Euro-Zone","PhD",36237,"no"
"746",425,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"no"
"747",426,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"748",427,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"749",428,45987,600,5673,3456,13,0,1,1,1,0,"Yes","M","Low Income","International","Masters",9729,"yes"
"750",1165,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"751",430,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"752",431,21750,678,55,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",1331,"yes"
"753",432,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"754",433,36785,97,56,5,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",158,"no"
"755",434,45987,45,223,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",334,"no"
"756",1182,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"757",436,10040,100,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"758",437,21750,5,7,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",87,"yes"
"759",438,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"760",439,45987,999,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",1069,"no"
"761",440,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"yes"
"762",441,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"763",442,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"764",443,55166,5,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","PhD",605,"no"
"765",444,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"766",445,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"767",1188,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"no"
"768",447,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3344,"no"
"769",448,21750,500,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",503,"yes"
"770",577,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"771",578,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"772",579,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"773",580,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"774",581,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"775",582,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Masters",1172,"no"
"776",583,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"777",1205,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"778",585,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","PhD",3344,"no"
"779",586,21750,5,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",8,"yes"
"780",587,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"781",588,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"782",589,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"783",1211,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"784",591,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"785",592,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"786",593,55166,1100,1000,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",2156,"no"
"787",594,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"788",595,45987,14000,15000,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",29066,"no"
"789",1228,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"790",597,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"791",598,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"792",599,36785,100,9000,60,10,1,0,2,1,1,"Yes","M","Medium Income","Euro-Zone","Primary",9160,"yes"
"793",600,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"794",601,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"795",602,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"796",603,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"797",604,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"798",605,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"799",606,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"800",1234,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"801",608,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",3344,"no"
"802",609,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"803",610,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"804",611,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"805",612,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"806",1251,15563,105,7,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",211,"yes"
"807",614,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"808",615,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"809",616,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"810",617,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"yes"
"811",618,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"yes"
"812",1257,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"813",620,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"814",621,21750,5000,7000,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",12075,"no"
"815",622,36785,100,190,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",350,"yes"
"816",623,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"817",624,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"818",625,10040,5678,3457,2156,14,1,1,1,1,1,"No","M","Low Income","National","Masters",11291,"no"
"819",626,21750,333,122,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",599,"yes"
"820",627,55166,550,100,1453,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",2103,"yes"
"821",628,36785,398,2452,4789,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",7639,"yes"
"822",629,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"823",1274,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"824",631,10040,9456,14325,12456,3,1,1,2,1,1,"Yes","F","Medium Income","Euro-Zone","PhD",36237,"yes"
"825",632,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"no"
"826",633,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"827",634,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"828",635,45987,600,5673,3456,13,0,1,1,1,0,"Yes","M","Low Income","International","Masters",9729,"yes"
"829",1280,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"830",637,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"831",638,21750,678,55,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",1331,"yes"
"832",639,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"833",640,36785,97,56,5,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",158,"yes"
"834",1089,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"835",1412,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"836",1091,10040,999,1200,1145,3,1,1,2,1,1,"No","M","Medium Income","National","PhD",3344,"yes"
"837",1092,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"838",1093,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"839",1094,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"yes"
"840",1095,45987,60,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",914,"yes"
"841",1418,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"842",1097,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"843",1098,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"844",1099,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"yes"
"845",1100,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"yes"
"846",1101,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"yes"
"847",1435,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"848",1103,10040,145,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"849",1104,21750,5,150,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",230,"yes"
"850",1105,36785,100,9,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",169,"yes"
"851",1106,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"852",1107,15563,1004,4,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",1952,"no"
"853",1108,10040,565,200,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1415,"yes"
"854",1109,21750,333,130,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",607,"yes"
"855",1110,55166,550,55,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1105,"yes"
"856",1111,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"857",1112,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"858",1441,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"859",1114,10040,999,900,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3044,"yes"
"860",1115,21750,5,55,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",61,"yes"
"861",1116,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Masters",1031,"no"
"862",1117,36785,55,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1177,"no"
"863",1118,45987,600,366,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1364,"yes"
"864",1458,15563,105,7,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",211,"yes"
"865",1120,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"866",1121,21750,7543,16754,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",24895,"yes"
"867",1122,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"868",1123,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"869",1124,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"870",1464,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"871",1126,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"872",1127,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"yes"
"873",1128,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"874",1129,45987,10,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",80,"no"
"875",1130,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"no"
"876",1131,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"yes"
"877",1132,21750,4567,3534,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",8245,"yes"
"878",1133,55166,550,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",1150,"no"
"879",1134,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"no"
"880",1135,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"881",1481,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"no"
"882",1137,10040,9,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Masters",2354,"yes"
"883",1138,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"yes"
"884",1139,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"885",1140,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"886",1141,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
"887",1487,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"888",1143,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"yes"
"889",1144,21750,678,1222,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",2498,"yes"
"890",1145,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"891",1146,36785,97,56,97,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",250,"no"
"892",1147,45987,45,23,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",134,"no"
"893",1504,15563,5,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",119,"yes"
"894",1149,10040,1,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"yes"
"895",1150,21750,5,15,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",95,"no"
"896",1151,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"897",1152,45987,88,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",158,"no"
"898",833,21750,333,122,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",599,"yes"
"899",834,55166,550,100,1453,17,1,1,1,0,0,"No","M","High Income","Promo_plan","Post Primary",2103,"no"
"900",835,36785,398,2452,4789,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",7639,"no"
"901",836,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"902",1510,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"903",838,10040,9456,14325,12456,3,1,1,2,1,1,"Yes","F","Medium Income","Euro-Zone","PhD",36237,"no"
"904",839,21750,5,2,1,23,0,0,1,0,0,"No","M","Medium Income","International","Post Primary",8,"no"
"905",840,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"906",841,36785,555,444,678,27,1,1,2,1,0,"No","F","High Income","National","PhD",1677,"no"
"907",842,45987,600,5673,3456,13,0,1,1,1,0,"Yes","M","Low Income","International","Masters",9729,"yes"
"908",1527,15563,105,15,99,11,0,0,2,1,0,"No","F","Medium Income","International","Bachelors",219,"yes"
"909",844,10040,2,0,0,1,0,0,1,1,0,"No","F","Low Income","National","Post Primary",0,"no"
"910",845,21750,678,55,598,30,1,1,2,0,1,"Yes","M","Medium Income","International","Post Primary",1331,"yes"
"911",846,55166,110,98,56,15,1,0,1,1,0,"No","M","High Income","Promo_plan","Post Primary",264,"no"
"912",847,36785,97,56,5,8,0,0,1,0,1,"No","M","High Income","National","Post Primary",158,"no"
"913",848,45987,45,223,66,44,0,0,1,0,0,"No","F","High Income","International","PhD",334,"yes"
"914",1533,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"915",850,10040,100,2,0,2,0,0,1,0,0,"Yes","F","Low Income","National","Bachelors",0,"no"
"916",851,21750,5,7,75,6,1,0,1,1,0,"No","F","Medium Income","International","Post Primary",87,"no"
"917",852,36785,100,90,60,10,1,0,2,1,1,"Yes","M","Medium Income","National","Primary",250,"yes"
"918",853,45987,999,20,50,3,1,0,1,0,0,"No","M","Medium Income","International","PhD",1069,"no"
"919",854,15563,1004,800,944,26,1,1,3,1,1,"Yes","M","High Income","International","PhD",2748,"yes"
"920",855,10040,565,577,650,14,1,1,1,1,1,"No","M","Low Income","National","Masters",1792,"no"
"921",856,21750,333,277,144,9,0,1,1,1,1,"Yes","M","Medium Income","International","Masters",754,"yes"
"922",857,55166,5,100,500,17,1,1,1,0,0,"No","M","High Income","Promo_plan","PhD",605,"yes"
"923",858,36785,398,144,630,36,0,0,2,1,0,"No","M","High Income","National","Post Primary",1172,"yes"
"924",859,45987,78,54,24,6,1,0,1,0,0,"No","F","Medium Income","International","Bachelors",156,"yes"
"925",1602,15563,2,0,4,4,0,0,1,0,0,"Yes","M","Medium Income","International","Bachelors",6,"yes"
"926",861,10040,999,1200,1145,3,1,1,2,1,1,"Yes","M","Medium Income","National","Bachelors",3344,"no"
"927",862,21750,500,2,1,23,0,0,1,0,0,"Yes","M","Medium Income","International","Post Primary",503,"yes"
"928",863,55166,344,232,455,11,1,1,2,1,1,"Yes","M","Medium Income","Promo_plan","Post Primary",1031,"no"
"929",864,36785,555,7654,8732,27,1,1,2,1,0,"Yes","F","High Income","Euro-Zone","PhD",16941,"yes"
"930",865,45987,600,456,398,13,0,1,1,1,0,"Yes","M","High Income","International","Masters",1454,"yes"
